0.011697253,0.035533119,0.069209062,0.086431652,0.069209062,0.035533119,0.011697253
0.003850653,0.011697253,0.022783138,0.028452696,0.022783138,0.011697253,0.003850653
0.001976992,0.00600557,0.011697253,0.014608101,0.011697253,0.00600557,0.001976992
0.001583051,0.004808885,0.009366428,0.011697253,0.009366428,0.004808885,0.001583051
0.001976992,0.00600557,0.011697253,0.014608101,0.011697253,0.00600557,0.001976992
0.003850653,0.011697253,0.022783138,0.028452696,0.022783138,0.011697253,0.003850653
0.011697253,0.035533119,0.069209062,0.086431652,0.069209062,0.035533119,0.011697253
